index,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
7555,255.47,23.0,1,22,0,1,206.71,0.0,11.04,223.36,0.0,1.42,149.04,0.0,0.0,0.0,0.0,7.68,251.19
7556,189.59,14.0,1,33,0,1,206.29,0.0,41.24,165.93,0.12,0.19,160.2,0.0,0.0,0.0,0.38,0.0,207.86
7557,364.03,18.0,1,24,0,1,403.52,0.0,100.62,219.81,0.0,0.0,325.16,0.0,0.0,0.0,3.69,1.04,326.2
7558,197.73,23.0,1,45,0,1,77.69,0.0,7.02,103.61,0.0,0.0,70.54,0.0,0.0,0.0,0.0,0.0,110.63
7559,628.96,11.0,1,28,0,1,0.0,0.0,44.22,535.26,0.0,0.0,57.94,0.0,0.0,0.0,0.0,0.0,579.48
7560,149.37,16.0,1,27,1,1,131.24,0.0,25.75,118.1,0.0,0.76,81.08,0.0,0.0,0.0,0.0,0.0,144.61
7561,1440.45,11.0,1,32,1,1,0.0,0.0,211.22,1116.72,2.56,28.36,408.43,0.0,0.0,0.0,10.09,0.0,1368.96
7562,223.26,21.0,0,48,0,1,190.01,0.0,92.18,109.74,0.0,0.0,190.77,0.0,0.0,0.0,0.0,0.0,201.92
7563,260.31,11.0,1,47,0,1,0.0,0.0,89.0,170.38,0.0,5.4,5.05,0.0,0.0,0.0,0.0,0.0,264.78
7564,922.03,18.0,1,39,0,1,0.0,0.0,70.02,556.51,0.0,7.2,39.84,0.0,0.0,0.0,0.0,0.0,633.74
7565,1243.65,14.0,1,39,1,1,987.88,0.0,99.35,622.63,0.0,0.0,534.78,0.0,0.0,0.0,0.0,0.0,721.98
7566,140.4,11.0,1,22,0,1,77.56,0.0,10.52,67.05,0.0,0.0,31.23,0.0,0.0,0.0,0.0,0.0,77.56
7567,445.4,19.0,1,27,0,1,381.96,0.0,64.9,286.34,0.0,17.87,255.82,0.0,0.0,0.0,2.87,1.3,374.59
7568,113.26,10.0,1,28,0,1,0.0,0.0,24.9,62.21,0.0,1.45,11.18,0.0,0.0,0.0,3.48,0.0,92.04
7569,248.19,18.0,1,21,1,1,0.0,0.0,25.73,190.91,0.0,0.0,80.13,0.0,0.0,1.68,2.35,0.0,220.67
7570,316.99,14.0,0,32,0,4,2548.72,0.0,16.19,57.07,0.0,2.85,47.51,0.0,0.0,0.0,0.0,0.0,76.11
7571,263.16,13.0,0,37,0,1,265.87,0.0,93.32,172.06,0.0,3.1,177.68,0.0,0.0,0.0,0.0,0.0,268.47
7572,225.15,15.0,1,31,0,1,260.94,0.0,51.6,194.29,0.0,0.0,245.89,0.0,0.0,0.0,0.0,0.0,245.89
7573,733.1,19.0,1,42,0,1,693.47,0.0,64.91,628.82,0.0,0.0,381.35,0.0,0.0,0.0,0.0,0.0,693.74
7574,496.82,22.0,1,22,0,1,0.0,0.0,13.71,143.6,0.0,0.0,26.01,0.0,0.0,0.0,0.0,0.0,157.31
7575,736.79,19.0,1,32,0,1,939.5,0.0,31.89,654.16,0.0,81.9,462.19,0.0,0.0,0.0,0.0,0.0,767.95
7576,308.88,12.0,1,22,0,1,0.0,0.0,26.71,98.01,0.0,0.0,11.82,0.0,0.0,0.0,0.0,0.0,124.73
7577,67.01,20.0,0,30,0,4,0.0,0.0,27.63,27.3,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,56.83
7578,241.42,19.0,1,41,0,1,0.0,0.0,24.88,172.08,0.0,0.0,85.79,0.0,0.0,0.0,0.0,0.0,196.96
7579,541.24,15.0,1,32,0,1,0.0,0.0,195.55,400.05,0.0,0.0,190.57,0.0,0.0,0.0,0.0,0.0,595.61
7580,727.55,18.0,1,30,0,1,0.0,0.0,12.78,220.99,0.0,33.6,32.3,0.0,0.0,0.0,0.0,0.0,267.37
7581,154.95,23.0,1,22,0,1,0.0,0.0,28.15,100.84,0.0,0.0,66.12,0.0,0.0,0.0,0.0,0.0,128.99
7582,1005.46,23.0,1,20,0,1,0.0,0.0,95.65,882.35,0.0,2.33,150.89,0.0,0.0,0.0,0.0,0.0,980.33
7583,297.43,16.0,1,41,0,1,239.57,0.0,161.33,130.88,0.0,0.97,260.73,0.0,0.0,1.88,0.0,0.0,295.05
7584,128.2,16.0,1,44,0,1,69.98,0.0,2.94,81.04,0.0,0.0,74.62,0.0,0.0,0.0,0.0,0.0,83.98
7585,287.04,15.0,0,41,0,1,266.14,0.0,11.68,251.85,0.0,12.26,149.35,0.0,0.0,0.0,0.0,0.0,275.78
7586,691.2,12.0,1,51,1,1,327.93,0.0,47.95,282.9,0.0,1.61,296.12,0.0,0.0,0.0,0.0,0.0,332.46
7587,793.14,11.0,1,35,0,1,0.0,0.0,98.31,140.62,0.0,0.0,72.63,0.0,0.0,5.44,0.0,0.0,244.38
7588,463.96,13.0,1,24,0,1,0.0,0.0,41.07,117.29,0.0,0.78,13.0,0.0,0.0,3.41,0.0,0.0,162.55
7589,780.74,22.0,1,34,1,1,0.0,0.0,143.81,670.18,0.0,0.0,94.57,0.0,0.0,0.0,0.04,0.0,814.03
7590,98.7,11.0,0,28,0,2,0.0,0.0,30.94,77.47,0.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,108.41
7591,207.35,10.0,0,33,0,1,218.46,0.0,59.51,155.26,0.56,6.68,179.43,0.0,0.0,0.0,0.0,1.88,225.76
7592,966.44,10.0,1,31,0,6,6698.85,0.0,30.64,594.42,0.0,0.0,40.54,0.0,0.0,0.0,0.0,0.0,625.07
7593,297.79,11.0,0,38,1,1,0.0,0.0,62.24,134.37,0.0,2.6,36.46,0.0,0.0,0.0,0.0,0.0,199.21
7594,342.2,11.0,0,56,1,1,104.34,0.0,33.34,69.54,0.0,0.97,91.83,0.0,0.0,1.56,0.0,0.0,105.4
7595,292.61,11.0,0,33,0,1,230.96,0.0,27.7,225.82,0.01,1.22,226.71,0.0,0.0,0.0,0.0,0.82,256.39
7596,327.23,20.0,0,36,1,1,0.0,0.0,204.26,92.32,0.0,2.3,29.24,0.0,0.0,0.0,0.0,0.0,298.88
7597,457.79,11.0,1,32,0,1,574.55,0.0,80.47,327.24,0.0,0.0,406.3,0.0,0.0,0.0,0.55,0.0,408.25
7598,430.96,14.0,1,44,1,1,0.0,0.0,138.92,235.38,0.0,29.17,0.0,0.0,0.0,0.0,0.0,1.48,406.43
7599,271.37,11.0,0,42,1,2,0.0,0.0,1.64,244.11,0.04,0.03,76.0,0.0,0.0,0.0,0.0,0.0,245.81
7600,953.76,22.0,1,30,0,2,1472.97,0.0,103.54,698.06,0.0,0.0,836.25,0.0,0.0,0.53,0.0,34.12,870.38
7601,1388.75,11.0,1,23,0,1,0.0,0.0,59.38,682.14,0.0,18.73,376.09,0.0,0.0,0.0,0.0,0.0,760.25
7602,580.51,10.0,1,29,0,1,0.0,0.0,168.62,226.26,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,394.89
7603,205.92,15.0,1,25,0,1,0.0,0.0,27.81,164.63,0.0,2.89,35.63,0.0,0.0,0.0,0.0,0.0,195.33
7604,202.96,18.0,1,25,0,1,0.0,0.0,53.97,164.94,0.0,0.51,80.14,0.0,0.0,0.0,0.0,0.0,219.42
7605,448.17,20.0,1,33,0,1,408.11,0.0,42.12,435.53,0.0,0.0,477.65,0.0,0.0,0.0,0.0,0.0,477.65
7606,628.39,11.0,1,42,1,3,0.0,0.0,13.39,155.01,0.37,0.0,32.35,0.0,0.0,0.0,2.79,0.0,171.57
7607,358.44,20.0,1,32,0,1,328.33,0.0,26.66,304.09,0.0,5.31,288.74,0.0,0.0,0.39,0.0,0.27,337.0
7608,104.06,12.0,1,21,0,1,0.0,0.0,2.66,110.06,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,112.72
7609,110.61,15.0,1,33,0,2,0.0,0.0,27.34,47.56,0.0,0.71,3.49,0.0,0.0,0.0,0.0,0.0,75.6
7610,172.64,11.0,1,25,0,2,0.0,0.0,17.84,166.81,0.0,1.04,56.45,0.0,0.0,0.0,0.0,0.0,185.69
7611,591.39,10.0,1,38,1,3,5.07,0.0,324.64,284.0,0.0,5.26,63.82,0.0,0.0,7.67,0.0,0.0,621.57
7612,110.46,17.0,1,23,0,1,0.0,0.0,30.07,80.35,0.71,0.0,4.83,0.0,0.0,0.0,0.92,0.0,112.04
7613,607.03,19.0,1,34,0,1,0.0,0.0,53.74,580.29,0.0,0.0,79.88,0.0,0.0,0.0,0.0,0.0,634.03
7614,871.83,21.0,0,41,0,1,0.0,0.0,49.43,450.58,0.0,2.03,67.88,0.0,0.0,0.0,0.0,0.0,502.04
7615,119.91,22.0,1,23,0,1,0.0,0.0,4.65,102.31,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,106.95
7616,148.68,14.0,1,28,0,1,119.29,0.0,15.08,103.8,0.0,0.0,113.18,0.0,0.0,0.0,0.0,0.0,118.88
7617,266.76,12.0,0,41,0,1,107.15,0.0,33.76,40.68,0.0,0.0,47.95,0.0,0.0,0.0,0.0,0.0,74.44
7618,484.94,11.0,1,26,1,1,460.57,0.0,100.98,354.01,0.0,0.0,417.66,0.0,0.0,0.0,0.02,0.56,456.13
7619,240.24,18.0,1,38,1,1,201.27,0.0,26.43,179.08,0.0,11.35,110.4,0.0,0.0,0.96,0.0,2.0,221.82
7620,788.99,11.0,1,22,0,1,0.0,0.0,31.92,382.2,0.0,0.0,102.22,0.0,0.0,0.0,0.0,0.0,414.12
7621,947.59,21.0,1,39,0,1,881.3,0.0,140.79,683.64,3.1,2.53,594.63,0.0,0.0,0.0,1.98,0.0,832.04
7622,238.11,12.0,1,25,0,1,54.66,0.0,37.13,52.6,0.0,1.39,73.8,0.0,0.0,0.0,0.0,0.0,91.12
7623,291.23,17.0,1,31,0,1,252.26,0.0,17.07,229.73,0.0,1.17,143.59,0.0,0.0,0.0,0.0,0.0,247.97
7624,384.1,22.0,1,25,0,1,0.0,0.0,31.76,289.27,0.0,0.0,67.28,0.0,0.0,0.87,0.0,0.0,321.91
7625,1846.29,17.0,1,29,1,1,1176.52,0.0,284.35,998.66,0.0,5.1,792.81,0.0,0.0,0.0,0.0,0.78,1289.67
7626,352.62,18.0,1,30,0,1,214.35,0.0,6.48,206.91,0.0,0.0,125.2,0.0,0.0,0.96,0.0,0.0,214.35
7627,197.85,11.0,1,28,0,1,186.41,0.0,33.6,171.91,0.0,0.0,126.73,0.0,0.0,0.0,0.0,0.0,205.51
7628,72.61,18.0,0,43,0,1,75.99,0.0,15.87,57.29,0.0,0.73,74.24,0.0,0.0,0.31,0.82,0.0,75.02
7629,416.38,11.0,1,45,1,1,0.0,0.0,149.86,258.78,0.0,2.73,29.05,0.0,0.0,0.0,0.0,0.0,411.37
7630,457.82,11.0,1,30,0,1,367.31,0.0,35.63,342.18,0.0,0.0,283.87,0.0,0.0,0.0,0.05,0.0,377.86
7631,576.33,18.0,1,44,0,1,0.0,0.0,68.14,458.7,0.0,1.81,230.92,0.0,0.0,0.0,0.0,0.0,528.65
7632,439.3,12.0,1,39,0,2,225.67,0.0,101.23,185.41,0.0,2.51,142.43,0.0,0.0,0.0,0.0,0.0,289.15
7633,108.4,11.0,0,23,0,1,91.96,0.0,44.86,53.71,0.15,0.0,51.57,0.0,0.0,0.0,0.0,0.0,98.71
7634,960.58,19.0,1,25,0,2,0.0,0.0,95.94,468.19,0.42,9.94,194.19,0.0,0.0,0.0,1.44,0.0,575.94
7635,1281.26,13.0,1,31,0,1,1087.57,0.0,159.5,984.17,0.0,54.95,1125.82,0.0,0.0,0.0,0.0,0.0,1198.62
7636,429.96,12.0,1,25,0,1,0.0,0.0,17.06,215.15,0.0,0.0,108.52,0.0,0.0,0.0,0.0,0.0,232.21
7637,709.93,18.0,1,44,1,1,464.56,0.0,59.71,443.69,0.0,0.0,384.06,0.0,0.0,0.0,0.0,0.0,503.4
7638,134.12,11.0,0,40,0,1,91.59,0.0,59.61,33.13,0.0,0.0,85.37,0.0,0.0,0.0,0.0,0.0,92.74
7639,354.03,11.0,1,27,0,1,219.33,0.0,12.31,245.39,0.0,0.0,87.05,0.0,0.0,0.0,0.0,1.08,259.85
7640,310.45,10.0,0,47,1,1,0.0,0.0,121.74,181.37,0.0,12.83,126.34,0.0,0.0,0.0,0.35,0.0,316.29
7641,128.16,16.0,1,21,0,1,110.45,0.0,9.39,117.96,0.0,0.0,73.53,0.0,0.0,0.0,0.0,0.0,127.35
7642,905.14,15.0,0,57,0,1,387.38,0.0,47.57,369.08,0.0,0.0,360.72,0.0,0.0,0.0,0.0,0.0,416.65
7643,493.2,23.0,1,43,0,1,0.0,0.0,21.34,96.94,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,118.28
7644,637.09,23.0,1,22,0,1,699.51,0.0,55.92,615.45,0.0,0.0,665.47,0.0,0.0,0.0,0.0,0.0,671.37
7645,498.38,18.0,1,22,0,2,0.0,0.0,25.83,431.02,0.13,15.86,117.59,0.0,0.0,0.0,0.0,0.0,472.84
7646,735.5,22.0,1,28,0,1,392.21,0.0,41.68,421.04,0.0,0.0,451.02,0.0,0.0,0.0,0.0,0.0,462.72
7647,132.91,14.0,0,22,0,1,102.56,0.0,17.58,93.86,0.0,0.0,42.31,0.0,0.0,0.0,0.0,0.0,111.44
7648,721.39,10.0,1,34,1,1,0.0,0.0,36.02,731.57,0.0,0.0,254.61,0.0,0.0,0.0,0.0,0.0,767.59
7649,400.98,18.0,1,28,0,1,309.82,0.0,11.35,316.0,0.0,2.65,239.77,0.0,0.0,0.87,0.0,0.0,330.87
7650,493.89,17.0,1,37,0,1,521.06,0.0,16.42,507.94,0.0,0.0,524.36,0.0,0.0,0.0,0.0,0.0,524.36
7651,1855.94,10.0,1,34,1,1,1953.87,0.0,154.43,1613.3,0.0,16.83,1799.91,0.0,0.0,1.56,0.0,13.8,1813.71
7652,871.33,10.0,1,35,0,2,0.0,0.0,152.94,603.8,0.63,1.92,347.4,0.0,0.0,3.17,0.43,0.0,762.89
7653,172.79,11.0,1,27,0,1,158.77,0.0,24.7,143.02,0.0,0.0,28.17,0.0,0.0,0.0,0.0,0.0,167.72
7654,368.63,17.0,0,22,0,2,0.0,0.0,59.98,123.25,0.0,1.99,45.52,0.0,0.0,0.0,0.66,0.0,185.88
7655,405.67,10.0,1,37,1,1,0.0,0.0,14.79,169.44,0.0,0.0,76.39,0.0,0.0,0.0,0.0,0.0,184.23
7656,515.59,22.0,1,27,0,1,0.0,0.0,56.65,399.0,0.0,0.25,51.81,0.0,0.0,3.75,0.0,0.0,459.65
7657,272.26,23.0,1,39,0,1,0.0,0.0,8.19,206.93,0.0,0.0,38.96,0.0,0.0,0.0,0.0,0.0,215.12
7658,357.93,11.0,0,53,0,2,331.3,0.0,6.0,104.96,0.0,0.0,28.09,0.0,0.0,0.0,0.0,0.0,110.96
7659,580.64,17.0,1,55,1,1,496.09,0.0,101.6,397.87,0.0,0.0,435.83,0.0,0.0,0.0,31.94,0.0,531.42
7660,1060.75,10.0,1,32,0,1,0.0,0.0,176.01,819.95,0.0,2.28,84.02,0.0,0.0,0.0,0.39,0.0,998.63
7661,563.11,11.0,1,26,0,1,514.19,0.0,13.38,398.47,0.0,126.45,112.11,0.0,0.0,0.0,0.3,26.87,592.33
7662,396.26,18.0,0,28,0,1,0.0,0.0,94.67,176.55,0.0,6.78,30.37,0.0,0.0,0.0,0.0,0.0,277.99
7663,275.82,16.0,0,31,0,1,0.0,0.0,63.55,110.58,0.0,9.77,37.81,0.0,0.0,0.0,0.0,0.0,183.91
7664,1055.05,23.0,0,39,1,1,0.0,0.0,241.98,669.48,0.0,4.1,156.58,0.0,0.0,0.0,0.0,0.2,915.94
7665,152.26,12.0,0,24,0,1,184.46,0.0,14.94,139.8,0.0,2.27,139.99,0.0,0.0,0.0,0.0,0.0,157.01
7666,483.91,19.0,1,52,0,1,458.5,0.0,26.09,430.52,0.0,0.61,305.37,0.0,0.0,0.0,0.0,0.0,457.21
7667,152.75,10.0,1,33,0,1,0.0,0.0,9.41,125.68,0.0,0.0,37.91,0.0,0.0,0.0,0.0,0.0,135.09
7668,359.38,10.0,1,38,0,1,0.0,0.0,18.53,56.58,0.0,0.0,3.17,0.0,0.0,1.04,0.0,0.0,76.15
7669,1529.69,10.0,0,40,1,1,0.0,0.0,122.46,839.92,0.0,22.0,163.97,0.0,0.0,0.0,19.14,0.0,1003.51
7670,489.68,13.0,1,29,0,2,686.5,0.0,29.6,308.6,0.0,0.0,338.2,0.0,0.0,0.0,0.0,0.0,338.2
7671,64.94,21.0,1,24,0,1,62.62,0.0,15.83,36.0,0.0,0.0,39.51,0.0,0.0,0.0,0.0,0.0,51.83
7672,791.22,17.0,1,30,0,1,0.0,0.0,126.04,654.59,0.0,1.72,299.3,0.0,0.0,0.0,0.0,0.0,782.35
7673,111.34,11.0,1,30,0,1,0.0,0.0,35.2,67.91,0.0,0.0,32.97,0.0,0.0,0.0,0.0,0.0,103.11
7674,297.19,22.0,1,48,0,1,295.83,0.0,33.26,258.56,0.12,10.99,219.68,0.0,0.0,0.0,10.43,0.0,313.36
7675,283.73,21.0,1,27,0,1,0.0,0.0,39.75,258.44,0.0,0.0,13.67,0.0,0.0,0.0,0.0,0.0,298.19
7676,175.99,20.0,0,34,0,2,100.7,0.0,43.26,60.6,0.0,6.58,92.88,0.0,0.0,0.0,0.0,0.0,110.43
7677,400.8,11.0,1,28,0,1,375.7,0.0,213.07,179.76,0.0,0.0,392.83,0.0,0.0,0.0,0.0,0.0,392.83
7678,429.14,10.0,0,35,0,1,0.0,0.0,40.77,224.99,1.99,0.0,2.52,0.0,0.0,0.0,0.0,0.0,267.74
7679,490.95,18.0,1,20,0,1,0.0,0.0,47.77,332.24,0.0,0.0,81.52,0.0,0.0,0.0,0.0,0.0,380.0
7680,214.29,10.0,1,20,0,2,0.0,0.0,52.41,47.17,0.0,1.92,29.32,0.0,0.0,0.37,2.62,0.0,104.51
7681,1615.54,13.0,1,33,0,1,1750.34,0.0,1419.27,286.43,0.0,0.94,1711.17,0.0,0.0,0.0,0.0,4.53,1715.7
7682,874.06,11.0,1,31,0,1,817.04,0.0,93.37,707.58,0.0,0.89,776.42,0.0,0.0,2.97,0.0,0.08,804.97
7683,174.47,17.0,1,20,0,1,161.82,0.0,14.7,129.97,0.0,7.31,116.39,0.0,0.0,0.0,0.0,19.5,190.98
7684,435.44,16.0,1,27,0,1,0.0,0.0,7.24,216.12,0.0,0.0,10.09,0.0,0.0,0.0,0.0,0.0,223.36
7685,184.78,19.0,0,39,0,1,0.0,0.0,6.26,139.83,1.8,0.0,6.28,0.0,0.0,0.0,0.0,0.0,147.88
7686,547.8,22.0,1,29,0,1,0.0,0.0,20.08,468.16,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,488.24
7687,733.34,10.0,1,56,0,1,0.0,0.0,147.15,588.2,0.0,0.57,421.91,0.0,0.0,0.0,0.0,0.0,735.92
7688,741.79,10.0,1,31,1,1,0.0,0.0,68.4,535.84,0.0,0.2,167.7,0.0,0.0,0.0,0.62,0.0,605.05
7689,1246.8,10.0,1,35,1,1,1153.08,0.0,255.35,747.1,2.52,33.48,995.85,0.0,0.0,0.0,9.29,4.02,1055.77
7690,377.52,21.0,1,21,0,1,86.69,0.0,18.42,70.57,0.09,0.0,52.29,0.0,0.0,0.0,0.01,0.0,89.08
7691,491.83,17.0,1,25,0,1,0.0,0.0,91.03,373.92,0.0,0.13,232.32,0.0,0.0,24.49,0.0,0.0,489.57
7692,361.53,14.0,1,49,0,1,296.14,0.0,106.54,204.37,0.0,0.0,236.5,0.0,0.0,0.0,0.0,0.0,310.91
7693,1453.9,21.0,1,45,0,1,0.0,0.0,10.1,611.88,0.0,0.0,123.84,0.0,0.0,0.0,0.0,0.0,621.98
7694,397.32,18.0,1,28,0,1,347.66,0.0,13.42,300.0,0.0,42.61,214.76,0.0,0.0,0.0,0.0,0.0,356.03
7695,409.38,19.0,1,35,0,1,349.47,0.0,45.68,355.67,0.0,2.4,362.59,0.0,0.0,0.0,0.0,0.0,403.75
7696,144.22,23.0,1,31,1,1,128.76,0.0,30.86,113.36,0.0,0.03,81.14,0.0,0.0,0.0,0.0,0.0,144.24
7697,325.95,11.0,1,38,0,1,315.89,0.0,66.52,269.07,0.0,0.0,311.41,0.0,0.0,0.0,0.0,0.0,335.59
7698,100.67,14.0,1,31,1,1,184.38,0.0,7.17,76.83,0.0,1.97,36.46,0.0,0.0,0.0,0.09,0.0,86.06
7699,849.66,11.0,0,33,1,1,735.16,0.0,589.49,327.38,0.0,0.0,660.44,0.0,0.0,0.0,0.0,0.0,916.87
7700,237.79,10.0,0,54,1,1,0.0,0.0,58.12,79.4,0.0,2.84,38.55,0.0,0.0,0.0,0.0,0.0,140.36
7701,157.1,23.0,0,46,0,1,0.0,0.0,33.71,126.1,0.0,1.16,20.29,0.0,0.0,0.0,0.0,0.0,160.97
7702,206.17,12.0,1,46,0,1,227.36,0.0,135.82,59.92,0.0,0.0,195.19,0.0,0.0,0.0,0.0,0.0,195.74
7703,123.79,22.0,1,30,0,1,0.0,0.0,19.78,73.63,0.09,0.0,40.43,0.0,0.0,0.0,0.0,0.0,93.5
7704,641.73,16.0,1,32,0,1,414.41,0.0,43.83,445.98,0.0,10.11,456.22,0.0,0.0,3.09,0.0,0.0,503.02
7705,1600.52,15.0,1,27,0,1,1627.72,0.0,96.57,1607.87,0.0,0.0,1704.44,0.0,0.0,0.0,0.0,0.0,1704.44
7706,179.67,13.0,0,39,0,1,0.0,0.0,31.65,31.02,0.0,2.49,24.7,0.0,0.0,0.0,0.0,0.0,65.16
7707,310.75,12.0,1,48,1,1,301.12,0.0,48.0,265.72,0.0,1.53,242.16,0.0,0.0,0.0,0.0,0.0,315.25
7708,190.92,10.0,1,31,0,1,0.0,0.0,34.25,160.32,0.0,0.0,16.35,0.0,0.0,0.9,0.0,0.0,195.46
7709,215.24,18.0,1,27,0,1,0.0,0.0,39.15,112.37,0.0,0.25,18.53,0.0,0.0,0.0,0.0,0.0,151.77
7710,124.81,16.0,0,25,0,1,133.88,0.0,3.44,122.68,0.0,6.52,52.39,0.0,0.0,0.0,0.0,0.0,132.64
7711,327.17,11.0,1,22,0,1,0.0,0.0,57.99,291.77,0.0,0.0,143.3,0.0,0.0,0.0,0.0,0.0,349.76
7712,369.01,10.0,0,57,1,1,0.0,0.0,79.4,95.08,2.68,2.73,32.79,0.0,0.0,0.0,0.0,0.0,179.89
7713,231.69,15.0,1,22,1,1,168.51,0.0,8.67,162.38,0.02,2.62,51.1,0.0,0.0,2.0,0.28,0.04,176.07
7714,109.02,15.0,1,24,1,1,0.0,0.0,33.89,75.51,0.0,0.0,9.84,0.0,0.0,0.0,2.25,0.0,111.66
7715,269.96,17.0,0,28,1,1,193.15,0.0,31.51,179.3,0.0,0.0,199.89,0.0,0.0,0.0,0.0,0.0,210.81
7716,1104.07,18.0,0,37,0,1,0.0,0.0,69.36,565.4,0.0,4.43,63.26,0.0,0.0,0.0,0.0,0.0,639.19
7717,257.43,14.0,1,39,0,1,0.0,0.0,21.42,197.07,0.0,6.19,5.25,0.0,0.0,0.0,0.0,0.0,224.69
7718,378.33,18.0,1,33,0,1,0.0,0.0,49.32,218.06,0.0,0.99,69.41,0.0,0.0,0.0,0.0,0.0,268.37
7719,309.69,12.0,1,40,0,1,181.47,0.0,30.75,151.6,0.0,0.0,182.35,0.0,0.0,0.0,0.0,0.0,182.35
7720,283.41,11.0,1,60,0,3,744.02,0.0,65.54,127.52,0.0,0.0,92.09,0.0,0.0,0.0,0.0,0.0,193.06
7721,172.6,15.0,1,32,0,1,92.2,0.0,22.93,84.96,0.0,0.0,107.89,0.0,0.0,0.0,0.0,0.0,107.89
7722,1816.97,18.0,1,35,0,2,2422.84,0.0,93.32,948.86,0.0,25.95,1043.79,0.0,0.0,2.4,0.0,0.0,1070.54
7723,234.19,19.0,1,27,0,1,0.0,0.0,15.06,224.92,0.0,0.0,33.67,0.0,0.0,0.0,0.0,0.0,239.98
7724,457.78,11.0,1,43,1,1,0.0,0.0,50.45,332.79,0.0,0.0,75.95,0.0,0.0,0.0,0.0,0.0,383.24
7725,681.48,16.0,1,30,0,1,0.0,0.0,75.26,599.52,0.0,1.77,102.42,0.0,0.0,0.0,0.0,0.0,676.55
7726,246.38,11.0,1,33,0,1,239.05,0.0,114.56,143.7,0.0,0.0,258.27,0.0,0.0,0.0,0.0,0.0,258.27
7727,315.38,11.0,1,33,0,1,0.0,0.0,92.83,248.95,0.0,0.0,68.54,0.0,0.0,1.36,0.0,0.0,343.15
7728,452.59,21.0,1,37,0,1,478.05,0.0,23.61,457.72,0.0,4.71,368.65,0.0,0.0,2.54,0.0,5.58,499.73
7729,359.24,10.0,1,20,0,2,0.0,0.0,101.36,218.73,0.25,5.27,103.02,0.0,0.0,0.0,9.2,0.0,334.82
7730,772.07,11.0,1,35,0,1,934.09,0.0,114.85,704.43,0.0,4.21,735.18,0.0,0.0,0.0,0.0,11.93,847.34
7731,309.93,21.0,0,43,0,1,216.05,0.0,38.65,163.75,0.0,0.87,194.43,0.0,0.0,0.26,0.0,0.0,203.53
7732,1055.52,19.0,1,27,0,1,0.0,0.0,162.62,875.7,0.0,26.25,453.98,0.0,0.0,0.0,1.13,0.0,1065.7
7733,378.38,11.0,1,29,1,1,0.0,0.0,10.02,279.39,0.0,44.11,63.35,0.0,0.0,0.0,0.0,0.0,333.53
7734,102.96,23.0,1,28,0,1,90.96,0.0,8.68,86.6,0.0,5.07,97.0,0.0,0.0,0.0,0.0,0.0,100.35
7735,379.04,11.0,1,24,0,1,0.0,0.0,41.36,146.22,0.0,0.0,51.61,0.0,0.0,0.0,0.2,0.0,187.78
7736,755.26,17.0,1,28,0,1,0.0,0.0,19.63,328.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.5
7737,485.24,21.0,1,23,0,1,0.0,0.0,21.14,325.35,0.0,0.0,95.21,0.0,0.0,0.0,0.0,0.0,346.48
7738,1234.09,21.0,1,33,0,1,913.21,0.0,51.54,923.71,0.0,3.9,559.85,0.0,0.0,0.65,0.0,10.14,1000.08
7739,501.9,20.0,1,41,0,1,0.0,0.0,29.29,198.96,0.0,0.0,29.57,0.0,0.0,0.35,0.0,0.0,228.6
7740,192.19,13.0,1,42,0,1,55.43,0.0,25.84,34.83,0.0,0.0,48.58,0.0,0.0,0.0,0.0,0.0,60.67
7741,202.41,21.0,1,44,1,1,0.0,0.0,71.24,85.43,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,156.66
7742,857.09,17.0,0,37,0,1,724.12,0.0,215.76,507.37,0.0,47.49,630.74,0.0,0.0,0.0,0.0,0.0,770.62
7743,238.33,22.0,1,30,1,1,226.84,0.0,26.35,181.78,0.0,0.87,151.55,0.0,0.0,0.0,0.0,0.19,209.38
7744,848.34,21.0,1,38,1,1,0.0,0.0,231.99,550.8,0.0,22.01,118.03,0.0,0.0,0.0,0.0,0.0,804.8
7745,1222.92,13.0,1,38,0,1,0.0,0.0,14.19,1056.62,0.0,0.0,464.41,0.0,0.0,0.0,0.0,0.0,1070.82
7746,312.39,10.0,1,32,0,2,0.0,0.0,19.89,156.56,0.0,0.0,27.22,0.0,0.0,0.0,0.0,0.0,176.44
7747,553.58,17.0,0,42,0,1,789.49,0.0,137.93,375.24,0.0,0.0,443.12,0.0,0.0,0.0,0.0,0.0,513.17
7748,435.02,17.0,1,29,0,1,369.96,0.0,226.06,173.8,0.0,0.67,308.88,0.0,0.0,0.0,0.0,0.0,400.53
7749,232.07,10.0,0,29,0,2,0.0,0.0,11.02,219.31,0.0,4.03,116.74,0.0,0.0,0.0,0.0,0.0,234.36
